school minority sex ses math.achieve sector size percent
5937 No Male 0.662 14.503 Public 1153 58
5937 No Male 0.482 23.822 Public 1153 58
5937 No Male 0.952 12.911 Public 1153 58
5937 No Female -0.148 18.345 Public 1153 58
5937 No Female 0.612 17.152 Public 1153 58
5937 No Female -0.068 12.846 Public 1153 58
5937 No Female 0.702 18.358 Public 1153 58
5937 No Female -0.568 17.19 Public 1153 58
5937 No Male 0.822 4.141 Public 1153 58
5937 No Male 0.932 10.045 Public 1153 58
5937 No Male 1.382 20.011 Public 1153 58
5937 No Female 0.202 19.803 Public 1153 58
5937 No Female 1.122 21.66 Public 1153 58
5937 No Male 0.222 22.717 Public 1153 58
5937 Yes Female -0.748 16.219 Public 1153 58
5937 No Female 0.232 15.92 Public 1153 58
5937 No Female 0.992 12.853 Public 1153 58
5937 No Male 0.842 17.321 Public 1153 58
5937 No Female 0.892 17.711 Public 1153 58
6074 No Female -0.438 21.142 Catholic 2051 32
6074 No Female -1.068 4.826 Catholic 2051 32
6074 No Female -0.798 15.473 Catholic 2051 32
6074 No Female 0.292 4.472 Catholic 2051 32
6074 No Female 0.042 12.553 Catholic 2051 32
6074 No Female -0.368 19.772 Catholic 2051 32
6074 No Female -0.748 4.176 Catholic 2051 32
6074 No Female -0.438 15.573 Catholic 2051 32
6074 Yes Female -0.708 18.807 Catholic 2051 32
6074 No Female -0.828 8.914 Catholic 2051 32
6074 No Female -0.258 8.005 Catholic 2051 32
6074 No Female -0.278 15.241 Catholic 2051 32
6074 No Female -0.768 19.184 Catholic 2051 32
6074 No Female -0.438 13.302 Catholic 2051 32
6074 No Female 0.252 14.818 Catholic 2051 32
6074 No Female -0.818 15.502 Catholic 2051 32
6074 No Female -0.038 8.642 Catholic 2051 32
6074 No Female -1.098 7.316 Catholic 2051 32
6074 No Female 0.022 15.243 Catholic 2051 32
6074 No Female -0.798 10.654 Catholic 2051 32
6074 No Female -0.668 15.076 Catholic 2051 32
6074 No Female -0.198 18.324 Catholic 2051 32
6074 No Female -0.508 18.875 Catholic 2051 32
6074 No Female 0.142 16.89 Catholic 2051 32
6074 No Female -0.748 17.681 Catholic 2051 32
6074 No Female -0.028 7.907 Catholic 2051 32
6074 No Female 0.662 9.38 Catholic 2051 32
6074 No Female -0.678 5.236 Catholic 2051 32
6074 No Female -0.748 23.917 Catholic 2051 32
6074 No Female 0.442 15.636 Catholic 2051 32
6074 No Female 0.092 22.427 Catholic 2051 32
6074 No Female -0.448 20.075 Catholic 2051 32
6074 No Female -0.608 11.344 Catholic 2051 32
6074 No Female -0.488 17.445 Catholic 2051 32
6074 No Female -1.778 2.124 Catholic 2051 32
6074 No Female 0.522 1.099 Catholic 2051 32
6074 No Female 0.542 20.251 Catholic 2051 32
6074 No Female -0.158 12.511 Catholic 2051 32
6074 No Female 0.692 6.332 Catholic 2051 32
6074 No Female -1.608 7.082 Catholic 2051 32
6074 No Female 0.672 12.55 Catholic 2051 32
6074 No Female -0.258 21.26 Catholic 2051 32
6074 No Female 0.032 9.377 Catholic 2051 32
6074 No Female -1.118 15.842 Catholic 2051 32
6074 No Female 0.852 6.963 Catholic 2051 32
6074 No Female 0.672 21.986 Catholic 2051 32
6074 No Female -0.358 20.635 Catholic 2051 32
6074 Yes Female -0.478 2.823 Catholic 2051 32
6074 No Female -0.618 17.173 Catholic 2051 32
6074 No Female -0.358 24.421 Catholic 2051 32
6074 No Female 0.562 21.658 Catholic 2051 32
6074 No Female -0.568 21.734 Catholic 2051 32
6074 No Female -0.828 5.311 Catholic 2051 32
6074 No Female -0.488 9.831 Catholic 2051 32
6074 No Female 1.512 19.882 Catholic 2051 32
6074 No Female 0.122 16.956 Catholic 2051 32
6089 No Female -0.398 20.111 Public 594 53
6089 No Female 0.242 16.624 Public 594 53
6089 No Female -0.028 15.343 Public 594 53
6089 No Male 1.032 20.613 Public 594 53
6089 No Male 0.172 20.069 Public 594 53
6089 No Female 0.292 6.761 Public 594 53
6089 No Female -0.178 14.498 Public 594 53
6089 No Male -0.138 21.052 Public 594 53
6089 No Male -0.708 15.761 Public 594 53
6089 No Female 0.502 19.729 Public 594 53
6089 No Male 0.152 24.386 Public 594 53
6089 No Female 0.482 13.833 Public 594 53
6089 No Female 1.022 17.54 Public 594 53
6089 No Male -0.298 -0.111 Public 594 53
6089 No Male 0.442 8.726 Public 594 53
6089 No Female 0.652 5.722 Public 594 53
6089 No Female -1.238 11.303 Public 594 53
6089 No Male -0.258 23.259 Public 594 53
6089 No Female 0.562 13.337 Public 594 53
6089 No Male 1.222 6.707 Public 594 53
6089 No Male -0.698 22.854 Public 594 53
6089 No Female -0.138 22.521 Public 594 53
6089 No Female -0.288 13.947 Public 594 53
6089 No Female 0.892 19.499 Public 594 53
6089 No Male 0.292 12.577 Public 594 53
6089 No Female -0.478 16.761 Public 594 53
6089 No Male -0.718 13.901 Public 594 53
6089 No Female 0.642 12.605 Public 594 53
6089 No Male 0.502 13.544 Public 594 53
6089 No Female -2.038 1.199 Public 594 53
6089 No Female 0.902 24.707 Public 594 53
6089 No Female 0.762 21.793 Public 594 53
6089 No Male -0.328 22.625 Public 594 53
6144 No Male 0.202 13.89 Public 1608 17
6144 No Female 0.522 21.272 Public 1608 17
6144 No Male -0.478 22.091 Public 1608 17
6144 Yes Male -0.538 6.02 Public 1608 17
6144 Yes Male -0.048 6.868 Public 1608 17
6144 Yes Male -0.128 10.037 Public 1608 17
6144 No Male 1.042 13.639 Public 1608 17
6144 No Female -0.078 1.785 Public 1608 17
6144 No Female -0.598 16.246 Public 1608 17
6144 No Male -0.058 11.486 Public 1608 17
6144 No Male -0.228 -1.852 Public 1608 17
6144 No Female 0.192 3.001 Public 1608 17
6144 Yes Male -1.308 4.239 Public 1608 17
6144 Yes Male -0.848 2.799 Public 1608 17
6144 No Female 0.032 21.64 Public 1608 17
6144 No Female -0.498 14.616 Public 1608 17
6144 Yes Male -0.658 6.217 Public 1608 17
6144 Yes Female -1.168 0.251 Public 1608 17
6144 No Female -0.428 16.239 Public 1608 17
6144 No Male -1.778 1.107 Public 1608 17
6144 No Male 0.212 5.01 Public 1608 17
6144 No Female 1.512 12.65 Public 1608 17
6144 Yes Female -0.148 3.967 Public 1608 17
6144 No Male -0.918 3.605 Public 1608 17
6144 No Female -1.948 3.091 Public 1608 17
6144 No Male -0.558 4.641 Public 1608 17
6144 No Female -1.338 11.389 Public 1608 17
6144 No Female 0.282 8.362 Public 1608 17
6144 No Female -0.208 4.554 Public 1608 17
6144 Yes Female -0.808 13.247 Public 1608 17
6144 No Female -0.258 12.344 Public 1608 17
6144 No Female 0.072 8.464 Public 1608 17
6144 No Female -0.658 0.778 Public 1608 17
6144 No Male 0.402 10.84 Public 1608 17
6144 No Female -0.958 22.307 Public 1608 17
6144 No Male -0.968 4.085 Public 1608 17
6144 No Male -0.488 12.216 Public 1608 17
6144 Yes Male -1.248 -0.726 Public 1608 17
6144 No Male 0.412 2.503 Public 1608 17
6144 No Female -1.508 8.519 Public 1608 17
6144 No Male -0.508 15.139 Public 1608 17
6144 No Male -0.968 3.719 Public 1608 17
6144 No Female -1.368 5.143 Public 1608 17
6170 Yes Female 0.462 8.954 Public 2126 25
6170 No Female 0.132 20.087 Public 2126 25
6170 Yes Female 1.002 19.951 Public 2126 25
6170 No Male -0.048 22.3 Public 2126 25
6170 No Female 0.072 14.148 Public 2126 25
6170 No Female -0.818 13.626 Public 2126 25
6170 Yes Male -0.398 16.68 Public 2126 25
6170 No Male -1.298 15.085 Public 2126 25
6170 No Female 0.142 1.01 Public 2126 25
6170 No Male -0.818 23.917 Public 2126 25
6170 No Female -0.518 4.27 Public 2126 25
6170 No Female 0.422 13.298 Public 2126 25
6170 No Male -0.538 20.251 Public 2126 25
6170 No Male -0.948 10.991 Public 2126 25
6170 No Male -1.008 3.253 Public 2126 25
6170 Yes Female -2.398 0.379 Public 2126 25
6170 No Female 0.532 24.012 Public 2126 25
6170 Yes Female -0.778 -0.205 Public 2126 25
6170 No Male -0.258 23.231 Public 2126 25
6170 No Female -0.458 18.317 Public 2126 25
6170 No Male 1.182 24.247 Public 2126 25
6291 Yes Male -0.228 10.305 Public 1037 26
6291 Yes Female -0.688 11.178 Public 1037 26
6291 Yes Male -0.528 17.11 Public 1037 26
6291 Yes Female -0.838 8.031 Public 1037 26
6291 Yes Male -0.178 17.821 Public 1037 26
6291 Yes Female -0.658 4.633 Public 1037 26
6291 Yes Female -0.238 12.085 Public 1037 26
6291 No Female -1.098 3.309 Public 1037 26
6291 Yes Male -0.318 0.612 Public 1037 26
6291 Yes Female -0.778 1.803 Public 1037 26
6291 No Female -0.388 8.022 Public 1037 26
6291 No Female -0.408 4.01 Public 1037 26
6291 Yes Male -1.498 5.9 Public 1037 26
6291 Yes Male -0.158 9.182 Public 1037 26
6291 Yes Female -1.308 7.133 Public 1037 26
6291 No Female -0.478 6.294 Public 1037 26
6291 Yes Female -0.218 15.823 Public 1037 26
6291 Yes Female -0.048 14.38 Public 1037 26
6291 Yes Female -1.458 3.326 Public 1037 26
6291 No Female -0.068 5.5 Public 1037 26
6291 Yes Female -1.518 3.377 Public 1037 26
6291 Yes Female -1.518 7.026 Public 1037 26
6291 No Female 0.482 23.578 Public 1037 26
6291 Yes Female 0.312 19.619 Public 1037 26
6291 Yes Male -0.258 23.137 Public 1037 26
6291 No Female -0.158 16.177 Public 1037 26
6291 Yes Female -1.858 15.868 Public 1037 26
6291 No Male 0.472 17.446 Public 1037 26
6291 Yes Male 0.122 18.119 Public 1037 26
6291 Yes Male -0.468 -2.092 Public 1037 26
6291 Yes Female -1.158 12.663 Public 1037 26
6291 Yes Male -1.048 13.835 Public 1037 26
6291 Yes Female -0.028 3.872 Public 1037 26
6291 Yes Female -0.418 10.092 Public 1037 26
6291 No Female 0.362 4.582 Public 1037 26
6366 No Female 0.992 19.467 Catholic 1566 81
6366 No Female 0.752 17.715 Catholic 1566 81
6366 No Male -0.678 14.341 Catholic 1566 81
6366 No Male 1.432 23.04 Catholic 1566 81
6366 No Male 0.662 24.993 Catholic 1566 81
6366 No Female 0.942 22.943 Catholic 1566 81
6366 No Male 1.212 23.525 Catholic 1566 81
6366 No Male -0.518 24.133 Catholic 1566 81
6366 No Male 0.662 21.689 Catholic 1566 81
6366 No Female 0.142 10.158 Catholic 1566 81
6366 No Female 0.582 20.761 Catholic 1566 81
6366 No Female 0.482 22.055 Catholic 1566 81
6366 Yes Male -0.238 8.933 Catholic 1566 81
6366 No Female 1.092 24.252 Catholic 1566 81
6366 No Female 0.802 10.477 Catholic 1566 81
6366 No Female 0.842 12.082 Catholic 1566 81
6366 No Female -0.438 20.619 Catholic 1566 81
6366 No Female 0.422 3.745 Catholic 1566 81
6366 Yes Male -1.428 7.292 Catholic 1566 81
6366 No Female 0.902 14.516 Catholic 1566 81
6366 No Female 0.092 22.827 Catholic 1566 81
6366 No Female 0.032 12.211 Catholic 1566 81
6366 Yes Male 0.172 15.183 Catholic 1566 81
6366 No Male 0.402 9.178 Catholic 1566 81
6366 No Female 0.072 19.704 Catholic 1566 81
6366 No Female 0.362 19.685 Catholic 1566 81
6366 Yes Female 0.702 12.565 Catholic 1566 81
6366 No Male 0.762 22.572 Catholic 1566 81
6366 Yes Female -0.718 5.932 Catholic 1566 81
6366 No Male -0.098 8.34 Catholic 1566 81
6366 No Male 0.542 15.712 Catholic 1566 81
6366 No Male 0.222 15.415 Catholic 1566 81
6366 No Male 1.122 19.41 Catholic 1566 81
6366 No Male -0.138 18.12 Catholic 1566 81
6366 No Male -0.738 8.317 Catholic 1566 81
6366 No Female 0.692 12.723 Catholic 1566 81
6366 No Female 0.542 22.311 Catholic 1566 81
6366 No Male 0.672 18.33 Catholic 1566 81
6366 No Female -0.218 15.019 Catholic 1566 81
6366 No Female 0.232 10.79 Catholic 1566 81
6366 No Female 0.062 16.491 Catholic 1566 81
6366 No Female 0.152 18.028 Catholic 1566 81
6366 No Female -0.388 21.264 Catholic 1566 81
6366 No Female -0.028 14.318 Catholic 1566 81
6366 No Male 1.152 15.572 Catholic 1566 81
6366 No Male -0.328 21.755 Catholic 1566 81
6366 No Female -0.038 19.327 Catholic 1566 81
6366 Yes Male -0.678 13.882 Catholic 1566 81
6366 No Female 0.642 3.706 Catholic 1566 81
6366 No Male 0.852 10.186 Catholic 1566 81
6366 No Male 1.342 -0.799 Catholic 1566 81
6366 Yes Male 1.102 12.971 Catholic 1566 81
6366 No Female -1.068 14.084 Catholic 1566 81
6366 No Female 1.282 12.104 Catholic 1566 81
6366 Yes Female 0.192 3.57 Catholic 1566 81
6366 No Male 1.262 24.418 Catholic 1566 81
6366 No Female -0.458 11.635 Catholic 1566 81
6366 No Female -0.418 24.479 Catholic 1566 81
6397 No Male 1.042 -1.483 Public 1234 32
6397 No Female 0.522 13.327 Public 1234 32
6397 No Female 1.152 10.873 Public 1234 32
6397 Yes Male 0.322 15.109 Public 1234 32
6397 Yes Female -1.048 6.886 Public 1234 32
6397 Yes Male -2.058 4.233 Public 1234 32
6397 No Male 0.772 12.774 Public 1234 32
6397 No Male -0.018 13.581 Public 1234 32
6397 No Male 0.472 3.344 Public 1234 32
6397 Yes Male -1.388 3.834 Public 1234 32
6397 No Male -0.598 23.388 Public 1234 32
6397 Yes Female -1.788 3.457 Public 1234 32
6397 No Male 0.142 20.658 Public 1234 32
6397 Yes Male -0.928 6.842 Public 1234 32
6397 No Male -0.158 8.559 Public 1234 32
6397 Yes Female -0.568 4.918 Public 1234 32
6397 No Male -1.448 14.09 Public 1234 32
6397 No Female 0.262 10.284 Public 1234 32
6397 No Male -0.018 6.76 Public 1234 32
6397 Yes Female 0.382 4.496 Public 1234 32
6397 No Male 1.242 21.663 Public 1234 32
6397 No Female -0.288 19.411 Public 1234 32
6397 No Female 0.042 15.241 Public 1234 32
6397 No Female -0.088 18.314 Public 1234 32
6397 No Female 0.072 14.82 Public 1234 32
6397 No Female -0.438 11.505 Public 1234 32
6397 Yes Male -0.748 4.987 Public 1234 32
6397 No Female -1.368 5.641 Public 1234 32
6397 Yes Female -0.228 2.679 Public 1234 32
6397 Yes Male -0.098 0.67 Public 1234 32
6397 No Female -1.178 15.045 Public 1234 32
6397 No Male -0.338 20.828 Public 1234 32
6397 No Female -0.118 8.826 Public 1234 32
6397 No Male 0.552 15.79 Public 1234 32
6397 No Male 0.792 19.724 Public 1234 32
6397 No Male -0.868 20.222 Public 1234 32
6397 No Female -0.208 5.688 Public 1234 32
6397 No Female 1.222 23.261 Public 1234 32
6397 Yes Male -0.988 10.856 Public 1234 32
6397 No Male -0.248 17.857 Public 1234 32
6397 Yes Female -0.568 3.335 Public 1234 32
6397 Yes Male -1.308 6.572 Public 1234 32
6397 No Female -0.118 7.387 Public 1234 32
6397 No Male 0.272 24.869 Public 1234 32
6397 Yes Male -0.028 19.833 Public 1234 32
6397 No Female -0.068 21.334 Public 1234 32
6397 No Male 1.062 17.267 Public 1234 32
6397 No Male -0.288 21.887 Public 1234 32
6397 No Male -0.188 18.07 Public 1234 32
6397 No Female -0.478 12.869 Public 1234 32
6397 Yes Male -1.308 9.659 Public 1234 32
6397 Yes Female 0.012 6.211 Public 1234 32
6397 Yes Female 0.042 10.388 Public 1234 32
6397 No Male -0.498 14.898 Public 1234 32
6397 No Male -0.418 17.669 Public 1234 32
6397 No Male 0.982 21.897 Public 1234 32
6397 No Female 0.172 24.434 Public 1234 32
6397 No Male -0.928 21.557 Public 1234 32
6397 Yes Male -1.098 11.861 Public 1234 32
6397 No Male -0.008 16.811 Public 1234 32
6415 No Female -0.588 21.594 Public 296 48
6415 No Male -0.808 13.752 Public 296 48
6415 No Male -0.998 10.266 Public 296 48
6415 No Female 0.412 6.46 Public 296 48
6415 No Male 0.002 23.108 Public 296 48
6415 No Male -1.488 2.187 Public 296 48
6415 No Male -1.188 12.877 Public 296 48
6415 No Female 0.082 23.717 Public 296 48
6415 No Female -0.268 21.857 Public 296 48
6415 No Female 0.052 11.85 Public 296 48
6415 No Male 0.262 21.877 Public 296 48
6415 No Male 0.372 12.51 Public 296 48
6415 No Female -0.058 0.965 Public 296 48
6415 No Male 0.782 16.623 Public 296 48
6415 No Female -0.158 4.653 Public 296 48
6415 No Female 0.042 3.353 Public 296 48
6415 No Male 0.942 13.091 Public 296 48
6415 No Female -0.328 17.129 Public 296 48
6415 No Male -0.118 17.937 Public 296 48
6415 No Female -0.278 12.238 Public 296 48
6415 No Female -0.018 15.296 Public 296 48
6415 No Male -1.038 4.205 Public 296 48
6415 No Female 0.572 15.117 Public 296 48
6415 No Male 0.012 11.407 Public 296 48
6415 No Male -0.788 1.103 Public 296 48
6415 No Female -0.068 10.36 Public 296 48
6415 No Female 0.962 7.52 Public 296 48
6415 No Male 0.212 14.397 Public 296 48
6415 No Male -1.368 19.749 Public 296 48
6415 No Male 0.022 20.767 Public 296 48
6415 No Female 0.912 20.124 Public 296 48
6415 No Female 0.912 12.268 Public 296 48
6415 No Female -1.678 7.035 Public 296 48
6415 No Female -0.768 4.292 Public 296 48
6415 No Male 1.212 21.508 Public 296 48
6415 No Female -0.558 13.945 Public 296 48
6415 No Female -0.508 9.658 Public 296 48
6415 No Female -0.218 9.81 Public 296 48
6415 No Female -0.008 -1.818 Public 296 48
6415 No Male 0.662 17.055 Public 296 48
6415 Yes Male -0.748 4.731 Public 296 48
6415 No Male -0.818 6.552 Public 296 48
6415 No Male 0.132 1.208 Public 296 48
6415 No Female 0.022 12.706 Public 296 48
6415 Yes Male 0.112 16.762 Public 296 48
6415 No Female -1.218 3.444 Public 296 48
6415 No Female -1.658 7.237 Public 296 48
6415 No Male -0.498 9.371 Public 296 48
6415 No Male -0.218 6.34 Public 296 48
6415 No Female -0.458 12.706 Public 296 48
6415 No Female 0.132 17.118 Public 296 48
6415 No Female 0.022 21.869 Public 296 48
6415 No Male -0.508 2.935 Public 296 48
6415 No Male 0.462 15.63 Public 296 48
6443 Yes Male -0.428 6.372 Public 1061 10
6443 No Female -1.408 14.039 Public 1061 10
6443 Yes Male -1.168 12.655 Public 1061 10
6443 No Male -0.338 9.865 Public 1061 10
6443 Yes Female 0.202 9.937 Public 1061 10
6443 No Female 0.362 -1.806 Public 1061 10
6443 No Female 0.362 22.391 Public 1061 10
6443 No Male -0.898 14.191 Public 1061 10
6443 No Female -1.068 13.014 Public 1061 10
6443 No Female 0.642 5.873 Public 1061 10
6443 No Female -0.808 12.427 Public 1061 10
6443 No Female 0.422 10.582 Public 1061 10
6443 No Female -0.618 17.731 Public 1061 10
6443 No Female 0.762 7.731 Public 1061 10
6443 No Female -0.728 9.522 Public 1061 10
6443 No Male 0.222 14.626 Public 1061 10
6443 No Female -0.308 3.93 Public 1061 10
6443 Yes Male -1.308 13.861 Public 1061 10
6443 No Male -0.048 18.22 Public 1061 10
6443 Yes Female -1.168 -1.199 Public 1061 10
6443 Yes Male -2.498 7.096 Public 1061 10
6443 Yes Female 0.392 6.087 Public 1061 10
6443 Yes Female -0.348 5.779 Public 1061 10
6443 No Female 0.472 4.745 Public 1061 10
6443 No Female 0.442 15.571 Public 1061 10
6443 Yes Female -0.398 0.98 Public 1061 10
6443 Yes Female -0.388 9.627 Public 1061 10
6443 No Male -0.728 2.493 Public 1061 10
6443 Yes Male -0.918 15.06 Public 1061 10
6443 No Female 0.702 2.866 Public 1061 10
6464 Yes Female -0.518 4.898 Public 1453 25
6464 Yes Male -1.458 23.822 Public 1453 25
6464 Yes Female -1.068 2.57 Public 1453 25
6464 Yes Female -2.328 0.247 Public 1453 25
6464 Yes Male -0.298 11.448 Public 1453 25
6464 Yes Male -0.808 4.745 Public 1453 25
6464 Yes Female -1.288 10.969 Public 1453 25
6464 Yes Female 0.142 14.298 Public 1453 25
6464 Yes Female -0.208 2.792 Public 1453 25
6464 Yes Male -0.658 3.721 Public 1453 25
6464 Yes Female -0.278 11.265 Public 1453 25
6464 Yes Female -1.458 10.249 Public 1453 25
6464 Yes Female -1.548 7.235 Public 1453 25
6464 Yes Female 0.232 7.347 Public 1453 25
6464 Yes Male -1.078 6.198 Public 1453 25
6464 Yes Female -1.078 2.083 Public 1453 25
6464 Yes Male 0.242 11.771 Public 1453 25
6464 Yes Male -0.188 6.864 Public 1453 25
6464 Yes Female 0.422 2.291 Public 1453 25
6464 Yes Male -0.348 3.949 Public 1453 25
6464 Yes Male -0.178 14.876 Public 1453 25
6464 Yes Female -0.328 7.962 Public 1453 25
6464 Yes Female -0.508 6.676 Public 1453 25
6464 Yes Male -0.438 9.251 Public 1453 25
6464 Yes Female -1.308 6.921 Public 1453 25
6464 Yes Female -0.718 7.526 Public 1453 25
6464 Yes Male -0.788 7.068 Public 1453 25
6464 Yes Female -0.718 -1.638 Public 1453 25
6464 Yes Male -1.058 -1.747 Public 1453 25
6469 No Male 0.282 17.823 Catholic 565 100
6469 No Male 1.152 20.396 Catholic 565 100
6469 Yes Male 0.422 20.159 Catholic 565 100
6469 No Male 0.862 24.309 Catholic 565 100
6469 Yes Male -1.118 16.217 Catholic 565 100
6469 No Male 1.052 22.027 Catholic 565 100
